Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status
,45badf4c-c022-42ba-b294-b7193a79b6b8,af3ad459-62b2-4cd1-90ab-9d04346b1b1d,yaml for Go,20181220-snapshot,20181220-snapshot,"ad705c59-6893-4980-bdbf-0837f1823cc4,7cae335f-1193-421e-92f1-8802b4243e93",(MIT License AND Apache License 2.0),PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,1/13/20,github,go-yaml/yaml:20181220-snapshot,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,5843d926-3b0c-425b-a902-381517c1fdf2,6c14b0b8-a0ae-4ce0-b98a-d0dee82f0773,golang.org/x/tools,20180126-snapshot-2382e399,2382e3994d48b1d22acc2c86bcad0a2aff028e32,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,1/13/20,long_tail,golang.org/x/tools#2382e3994d48b1d22acc2c86bcad0a2aff028e32,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,d0457612-4235-419c-a42c-d7ea260ffa9b,a75934ae-6a43-4adc-8119-4b3ee873bd8b,go-openapi/jsonpointer,20190307-snapshot,20190307-snapshot,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,1/13/20,github,go-openapi/jsonpointer:20190307-snapshot,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,7da255a2-0cbb-4423-bf64-69d93fde4326,ec40d8ba-5713-45fb-979e-4db32a4dfe45,golang-github-spf13-pflag-dev,20190510-snapshot,20190510-snapshot,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,1/13/20,github,spf13/pflag:20190510-snapshot,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,035a55d0-48da-4cfc-89eb-5f3238c56b46,e2e6ba1c-1c7c-46e2-83a1-e3c0b2a2474d,purell,20190115-snapshot,20190115-snapshot,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,1/13/20,github,PuerkitoBio/purell:20190115-snapshot,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,8fa77e97-34b2-443c-9972-31369353e8d9,95441ff9-226a-42cd-88ea-043b44df0753,k8s.io/kube-openapi,20180616-snapshot-39cb2884,39cb288412c48cb533ba4be5d6c28620b9a0c1b4,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,1/13/20,github,kubernetes/kube-openapi:39cb288412c48cb533ba4be5d6c28620b9a0c1b4,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,1566e7c5-6837-4b8b-bb4c-f53079002207,7dd23ed4-0064-49fb-8e01-728bb393f65e,golang.org/x/text,20180126-snapshot-b19bf474,b19bf474d317b857955b12035d2c5acb57ce8b01,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,1/13/20,long_tail,golang.org/x/text#b19bf474d317b857955b12035d2c5acb57ce8b01,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,e89b7fcb-cfa4-481a-b7aa-1303db2e65d0,c3849fbc-04aa-46c4-92f3-d7e380a7b5dc,kubernetes/apimachinery,20190617-snapshot,20190617-snapshot,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,1/13/20,github,kubernetes/apimachinery:20190617-snapshot,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,8fa77e97-34b2-443c-9972-31369353e8d9,4864892e-4d23-467b-a0cf-6ec4c0479eb4,k8s.io/kube-openapi,20170902-snapshot,20170902-snapshot,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Files Modified,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,1/13/20,github,kubernetes/kube-openapi:20170902-snapshot,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,83df47d3-8149-4037-92d1-bb5fcd9e1845,6491ece8-324e-4ca3-b06b-7b0951769a76,mailru/easyjson,20190211-snapshot,20190211-snapshot,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,1/13/20,github,mailru/easyjson:20190211-snapshot,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,798f3e61-1eca-4950-9353-81a09fdaed83,7f1fc254-92e7-45ae-b5de-6e495951867e,gengo,20180514-snapshot-01a732e0,01a732e01d00cb9a81bb0ca050d3e6d2b947927b,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,1/13/20,github,kubernetes/gengo:01a732e01d00cb9a81bb0ca050d3e6d2b947927b,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,b0d49a58-bf92-4f9a-95cb-44d0b907e71b,1f6fd5ff-6173-41de-97ce-c430dd5bdf4c,go-restful,20180624-snapshot,20180624-snapshot,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,1/13/20,github,emicklei/go-restful:20180624-snapshot,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,8155c001-31c8-4a27-9a15-77fb97a4779e,ddf88456-8d85-48c2-9f8f-18b516e72c3c,golang.org/x/net,20190819-snapshot,20190819-snapshot,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Files Modified,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,1/13/20,long_tail,golang.org/x/net#20190819-snapshot,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,b15e2f7a-8edf-475f-bac2-56ddd011df89,c89c4a68-6f76-47ae-b7cd-550ddf688c77,k8s.io/code-generator,20180820-snapshot,20180820-snapshot,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,"Files Added/Deleted,Exact,Files Modified",,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,1/13/20,github,kubernetes/code-generator:20180820-snapshot,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,867c3348-f00d-4cc2-96f8-884de0d64cfb,3ff827e3-fb0f-4236-8969-01872e3339a8,swag,20190214-snapshot,20190214-snapshot,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,1/13/20,github,go-openapi/swag:20190214-snapshot,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,97376a79-d552-43cc-a1ba-d3e611803df8,7e1d4109-c792-4f7d-9895-9122e93f35fb,jsonreference,20180522-snapshot,20180522-snapshot,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,1/13/20,github,go-openapi/jsonreference:20180522-snapshot,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,f74465ca-426f-4b1d-af72-f56e276c4c59,d6e45efb-e1b9-4a92-8621-e16a0f74edd0,golang/glog,20170209-snapshot-724650eb,724650ebfc50bb8692d969f74d1c1b9c47c8bcef,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,1/13/20,github,golang/glog:724650ebfc50bb8692d969f74d1c1b9c47c8bcef,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,36dcb205-f517-402c-bb0e-eb99b563bd7d,faf43617-ae7d-47a7-99fe-4f9cd09d83d9,urlesc,20180307-snapshot,20180307-snapshot,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,1/13/20,github,PuerkitoBio/urlesc:20180307-snapshot,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,a27131ba-2db2-490e-81d2-66b572d13f09,bd95233a-b766-40e2-8f9c-7ac4b9ae937f,gogo-protobuf,20171108-snapshot-c0656edd,c0656edd0d9eab7c66d1eb0c568f9039345796f7,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,1/13/20,github,gogo/protobuf:c0656edd0d9eab7c66d1eb0c568f9039345796f7,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
,b09390d1-61e9-4adf-a16a-182bf27f0e49,e9006cc8-35f3-48e3-a433-b0b1406b5c02,go-openapi/spec,20190214-snapshot,20190214-snapshot,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,1/13/20,github,go-openapi/spec:20190214-snapshot,NOT_REVIEWED,,,couchbase-operator 2.0.0,KB_COMPONENT,
