,Component name,Component version name,Match type,License names,License families,Review Status,Component id,Version id,License ids
0,Amanieu/thread_local-rs,1.1.7,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,b547df48-dfbc-4385-9d2e-9b335fdfd15e,d152aff5-14e7-450a-8907-1414723f88f5,7cae335f-1193-421e-92f1-8802b4243e93
1,BurntSushi/bstr,0.2.17,Direct Dependency,(MIT License OR Apache License 2.0),PERMISSIVE,NOT_REVIEWED,71861747-d4a6-4a5c-9c89-124fa8e07474,83ae939f-336d-4709-be6a-816d1f7a3c63,"ad705c59-6893-4980-bdbf-0837f1823cc4,7cae335f-1193-421e-92f1-8802b4243e93"
2,BurntSushi/bstr,1.2.0,Direct Dependency,(MIT License OR Apache License 2.0),PERMISSIVE,NOT_REVIEWED,71861747-d4a6-4a5c-9c89-124fa8e07474,efc0f4cd-bc94-4746-8dd3-54068838042f,"ad705c59-6893-4980-bdbf-0837f1823cc4,7cae335f-1193-421e-92f1-8802b4243e93"
3,BurntSushi/byteorder,1.4.3,Direct Dependency,MIT License,PERMISSIVE,NOT_REVIEWED,eda5f3a4-10cb-452c-b16f-08b8159dac8c,15d5ee3e-8cc5-4f57-b37f-7b1505a2a7e6,ad705c59-6893-4980-bdbf-0837f1823cc4
4,BurntSushi/regex-automata,0.1.10,Direct Dependency,(MIT License OR The Unlicense),PERMISSIVE,NOT_REVIEWED,ac588037-c338-4a9c-8953-5e84b30d4ffe,feb4bd87-d730-443f-8519-8a788f51685a,"ad705c59-6893-4980-bdbf-0837f1823cc4,57b1f355-a0a0-4f5e-b4dd-019296e4eda6"
5,BurntSushi/rust-csv,0.1.10,Direct Dependency,(MIT License OR The Unlicense),PERMISSIVE,NOT_REVIEWED,341b30c7-7eab-4835-8f07-fadc6c443433,3d197ee7-9dd2-4ffd-ac1b-5cd91d19272b,"ad705c59-6893-4980-bdbf-0837f1823cc4,57b1f355-a0a0-4f5e-b4dd-019296e4eda6"
6,BurntSushi/rust-csv,1.2.0,Direct Dependency,The Unlicense,PERMISSIVE,NOT_REVIEWED,341b30c7-7eab-4835-8f07-fadc6c443433,3dc548d0-198b-4801-a86f-d6dde73e1a8d,57b1f355-a0a0-4f5e-b4dd-019296e4eda6
7,BurntSushi/rust-memchr,2.5.0,Direct Dependency,(MIT License OR The Unlicense),PERMISSIVE,NOT_REVIEWED,79bcd522-6a36-46f7-92dc-2a8b9f2c0ab7,07afaf7a-b68c-490b-a558-ef53734dd945,"ad705c59-6893-4980-bdbf-0837f1823cc4,57b1f355-a0a0-4f5e-b4dd-019296e4eda6"
8,BurntSushi/same-file,1.0.6,Direct Dependency,(MIT License AND The Unlicense),PERMISSIVE,NOT_REVIEWED,8b2eca03-826c-4b7c-a7c7-fed20a6c593f,451b6019-56dc-4cf1-bc50-eca480e7e71c,"ad705c59-6893-4980-bdbf-0837f1823cc4,57b1f355-a0a0-4f5e-b4dd-019296e4eda6"
9,BurntSushi/termcolor,1.1.3,Direct Dependency,(MIT License OR The Unlicense),PERMISSIVE,NOT_REVIEWED,62d6d96a-1173-43fd-96dc-08ce9e4fe633,3fdfa8e1-393f-406d-9aa6-f9984af6b899,"ad705c59-6893-4980-bdbf-0837f1823cc4,57b1f355-a0a0-4f5e-b4dd-019296e4eda6"
10,BurntSushi/ucd-generate,0.1.5,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,4d67d12f-bee9-4219-9c75-2a4d1eb15587,a822528d-879f-4e2a-8c07-0c972a45e81b,7cae335f-1193-421e-92f1-8802b4243e93
11,BurntSushi/walkdir,2.3.2,Direct Dependency,MIT License,PERMISSIVE,NOT_REVIEWED,7c62619d-6aff-49de-9061-5d2be5b3ff79,5632d02b-6968-4425-b690-1bef4ab0ad50,ad705c59-6893-4980-bdbf-0837f1823cc4
12,Detegr/rust-ctrlc,3.2.5,Direct Dependency,(MIT License OR Apache License 2.0),PERMISSIVE,NOT_REVIEWED,f45c5072-3838-4550-8f4d-2c059f583bbc,91de26b1-1da1-48a3-b059-6bcec700368e,"ad705c59-6893-4980-bdbf-0837f1823cc4,7cae335f-1193-421e-92f1-8802b4243e93"
13,Gilnaa/memoffset,0.7.1,Direct Dependency,MIT License,PERMISSIVE,NOT_REVIEWED,9c72ba3c-a740-4778-92b8-77001a0f2ca0,88d3ecf2-4c43-4cb3-86a0-741378bf7f83,ad705c59-6893-4980-bdbf-0837f1823cc4
14,Hyper HTTP library,0.14.24,Direct Dependency,MIT License,PERMISSIVE,NOT_REVIEWED,78666d69-c296-4d74-b9e8-975a13ba5018,5bef88f4-788e-4685-b9fc-f656747755be,ad705c59-6893-4980-bdbf-0837f1823cc4
15,Inflector,0.11.4,Direct Dependency,"BSD 2-clause ""Simplified"" License",PERMISSIVE,NOT_REVIEWED,194e2289-2a05-4589-aea7-fc727c3a024a,6164a44a-1cd3-4937-83c9-01c297e8aebf,cc875133-df38-4806-9921-473e0ef01a87
16,Keats/tera,1.17.1,Direct Dependency,MIT License,PERMISSIVE,NOT_REVIEWED,5e3b5b0f-de3a-4177-be78-9d8f70125987,3dd0cca7-c1a6-427a-aebc-15387de9fac0,ad705c59-6893-4980-bdbf-0837f1823cc4
17,Kimundi/rustc-version-rs,0.2.3,Direct Dependency,(MIT License OR Apache License 2.0),PERMISSIVE,NOT_REVIEWED,5b6677b3-af89-49ca-a485-ceece29ea238,81257495-d114-444b-a547-43644a4e01f7,"ad705c59-6893-4980-bdbf-0837f1823cc4,7cae335f-1193-421e-92f1-8802b4243e93"
