Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational Risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review Status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status,File Match Count,License Risk,Component Status,Component Notes,Fulfillment Required,Version Notes,Critical Vulnerability Count,High Vulnerability Count,Medium Vulnerability Count,Low Vulnerability Count,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families
,34b15c50-aa00-4e3e-a7e9-dfadf6b17d72,09841e9f-3082-4141-8a89-ddaf94b5f8a7,couchbase-lite-net,2.8.0,2.8.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,"Exact,Files Modified",,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,1/19/21,github,couchbase/couchbase-lite-net:2.8.0,NOT_REVIEWED,,,couchbase-lite-net 2.8.4,KB_COMPONENT,,21,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,9/30/20,1,DECREASING,151,6,,,
,a8baad72-787e-42b9-9b05-da0883edf8b0,a8a6a834-7479-4dfa-a1aa-75b892b5bb14,mikoto2000/MiscellaneousStudy,20180822-snapshot-ca111611,ca111611025755a433c7ac3198f3136c19bf1937,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Files Modified,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,1/19/21,github,mikoto2000/MiscellaneousStudy:ca111611025755a433c7ac3198f3136c19bf1937,NOT_REVIEWED,,,couchbase-lite-net 2.8.4,KB_COMPONENT,,2,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,8/22/18,123,,,,,,
,ef8cefe9-5995-4139-ab94-4d27ad02a7bc,1bcea150-8fcf-47cc-8f0e-1fcb4184c543,Ejecta,v1.1,v1.1,00000000-0010-0000-0000-000000000000,Unknown License,UNKNOWN,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,1/19/21,cocoapods,Ejecta:v1.1,NOT_REVIEWED,,,couchbase-lite-net 2.8.4,KB_COMPONENT,,1,HIGH,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/17/12,6,INCREASING,1,1,,,
