Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status
,af44c613-5793-4cb2-83fc-f70cc82ef007,ad3c0179-173d-4238-9bb7-efcaf8204ebc,JetBrains ReSharper Annotations,11.1.0,11.1.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,12/13/19,nuget,JetBrains.Annotations/11.1.0,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,7a777763-ac31-4919-8f49-52e373f3af41,1d4ab8dc-745c-4937-9f72-fb85d00d3bf2,jQuery,1.11.0,1.11.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/13/19,unknown,,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,3d3dd61c-fa76-42c9-abdf-1ca9e17a83ae,6ad109ba-53cc-44f8-a085-a19f2c50709d,Respond,1.4.2,1.4.2,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/13/19,npmjs,respond.min.js/1.4.2,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,34b15c50-aa00-4e3e-a7e9-dfadf6b17d72,64fb4d55-1102-46d6-99c8-e0097f42dce7,couchbase-lite-net,2.0.0,2.0.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,12/13/19,nuget,Couchbase.Lite/2.0.0,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,63568360-34a1-447f-8677-251d2f87f99e,d0bf60f2-771b-4902-850f-7c09bec8ce46,PyIGA,0.0.7,0.0.7,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,12/11/19,pypi,PyIGA/0.0.7,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,5894b21e-ab63-4392-800f-5197eace5b43,e4529f7b-b402-4201-899a-3e9861241016,Couchbase Lite System SQLite Storage,1.4.0,1.4.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,12/13/19,nuget,Couchbase.Lite.Storage.SystemSQLite/1.4.0,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,ff15e592-8f90-4809-8889-3e7962eab7bb,7ef4d8d2-b744-421b-aec9-47681d104b28,xUnit.net,2.3.0-beta2-build3683,2.3.0-beta2-build3683,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/13/19,nuget,xunit/2.3.0-beta2-build3683,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,6a276b45-c260-40e8-9fcb-ab5018016954,4c2b68ee-8b58-4ad3-8130-b15cabf9acb0,Microsoft.Extensions.CommandLineUtils,1.1.1,1.1.1,007bcc32-a710-447e-83f0-e5554564187e,Microsoft .NET Library License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,12/13/19,nuget,Microsoft.Extensions.CommandLineUtils/1.1.1,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,9c04b334-4060-455d-886d-8db4fd3fc6b5,277912b3-588a-4c8c-9ad1-9e1d39d77ae9,face-detector,0.2.6,0.2.6,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,12/11/19,pypi,face-detector/0.2.6,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,d6eb0488-794b-47a5-abfe-795bbd14fd07,13a65be9-38ac-46e3-be55-28d6060de177,Stateless,2.5.53,2.5.53,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,12/13/19,nuget,Stateless/2.5.53,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
