,Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Overridden By,Created At,Origin name,Origin id,Review Status,Project path,Source/Type,File Match Count,Component Status,Component Notes,Version Notes,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families,Component origin id,Has License Conflicts
0,,9200a44e-c887-4d82-891a-27b9274325a3,3faf7e39-6980-4504-b89e-69834786360d,CBLiteSwift,2.0.3,2.0.3,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,True,,4/26/22,github,kabirsaheb/couchbase-lite-ios:2.0.3,NOT_REVIEWED,couchbase-lite-ios 3.0.2,KB_COMPONENT,2.0,UNREVIEWED,,,6/2/18,23.0,,,,,,,e74b209e-57fb-4dfd-aaa1-2ab752356684,False
1,,9200a44e-c887-4d82-891a-27b9274325a3,e757b044-fb84-4f08-bbf2-d39a54e17008,CBLiteSwift,2.7.1-beta1,2.7.1-beta1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,"Exact,Files Modified",,DYNAMICALLY_LINKED,True,,4/26/22,github,kabirsaheb/couchbase-lite-ios:2.7.1-beta1,NOT_REVIEWED,couchbase-lite-ios 3.0.2,KB_COMPONENT,3.0,UNREVIEWED,,,9/6/20,1.0,,,,,,,d2727a73-8dc1-40d8-9869-fa54a8c43434,False
2,,06067bc2-747f-4b3e-a002-6eb40c6532bf,f68fd90b-5348-475d-8f90-868e3bf5a4f4,MYUtilities,0.0.1,0.0.1,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Files Modified,,DYNAMICALLY_LINKED,True,,4/26/22,cocoapods,MYUtilities:0.0.1,NOT_REVIEWED,couchbase-lite-ios 3.0.2,KB_COMPONENT,1.0,UNREVIEWED,,,5/20/14,0.0,,,,,,,0ea9c61d-43c9-4f0f-8130-7084c0cb3c67,False
3,couchbase-lite-core 3.0.2,603b3d54-1d5d-4236-835c-f0d178f50354,0e6cd4c4-5b0f-41c1-a212-4b60007a86c5,SQLiteCpp,2.0.0,2.0.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,True,,3/22/22,github,SRombauts/SQLiteCpp:2.0.0,NOT_REVIEWED,couchbase-lite-ios 3.0.2/couchbase-lite-core 3.0.2,KB_COMPONENT,,,,,,,,,,,,,bd43ea03-1fed-4766-a9b9-559b7e816d24,False
4,couchbase-lite-core 3.0.2,06ec28f5-e14f-4bbc-a3e4-7bc49222cd20,986e0d2f-3e30-4408-81cf-f97d20ea991c,com.tagtraum:libz,4.0.0,4.0.0,7bf4506f-7531-4655-a4bf-e9deb4d2cc8e,zlib License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,True,,4/20/22,maven,com.tagtraum:libz:4.0.0,NOT_REVIEWED,couchbase-lite-ios 3.0.2/couchbase-lite-core 3.0.2,KB_COMPONENT,,,,,,,,,,,,,58613a43-8fc6-4f23-b49b-69b6497120f6,False
5,,1e3f680b-0dd4-42fc-a3f9-b6a61cbea183,c935a4af-c347-4abd-8072-426b5dcbaa07,couchbase-lite-core,3.0.2,,dde70004-f23f-437a-8982-c1aca19e3165,Business Source License 1.1,PERMISSIVE,Manually Added,,DYNAMICALLY_LINKED,True,,4/26/22,,,NOT_REVIEWED,couchbase-lite-ios 3.0.2,CUSTOM_PROJECT,0.0,UNREVIEWED,,,,,,,,,,,,False
6,,c4f90e71-f795-4929-b69a-cd2566ee0a17,e018d190-322c-4441-b91d-5dcce459cf9d,couchbase-lite-ios,3.0.1,3.0.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,"Exact,Files Modified",,DYNAMICALLY_LINKED,True,,4/26/22,github,couchbase/couchbase-lite-ios:3.0.1,NOT_REVIEWED,couchbase-lite-ios 3.0.2,KB_COMPONENT,7.0,UNREVIEWED,,,3/15/22,0.0,STABLE,150.0,3.0,,,,f0ade423-184c-42e3-a51a-1d63cb1fa379,False
7,couchbase-lite-core 3.0.2,0939e826-09e0-44f8-861f-bbfde1e49da4,08b2b2df-204a-4d3e-ad17-4906e7a27bc5,geary,0.6.3,geary-0.6.3,cb3238d3-5a3e-4506-a6e2-5054a6f07cdf,GNU Library General Public License v2 or later,WEAK_RECIPROCAL,"Exact,Files Modified",,DYNAMICALLY_LINKED,True,,5/16/22,github,ypcs/geary:geary-0.6.3,NOT_REVIEWED,couchbase-lite-ios 3.0.2/couchbase-lite-core 3.0.2,KB_COMPONENT,,,,,,,,,,,,,72bc89a1-4e85-478f-96a8-21bbb9188977,False
8,couchbase-lite-core 3.0.2,7c4b22ad-982d-4dfc-a366-5cfd6ca3cf60,e4ea0bc7-f706-40e9-a6a2-524fff8d0ca7,leetal/ios-cmake,3.1.0,3.1.0,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,True,,3/22/22,github,leetal/ios-cmake:3.1.0,NOT_REVIEWED,couchbase-lite-ios 3.0.2/couchbase-lite-core 3.0.2,KB_COMPONENT,,,,,,,,,,,,,95bce1e8-18b2-45c0-bcf0-f4224888ffc3,False
9,couchbase-lite-core 3.0.2,98e2dba0-77c4-402f-96f3-ceb702a6e6e7,72c62d6e-2cdf-4959-bcde-5c26ea1bb27f,mbed TLS,2.28.0,2.28.0-2.el8/aarch64,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,"Exact,Files Modified",,DYNAMICALLY_LINKED,True,,3/22/22,fedora,mbedtls/2.28.0-2.el8/aarch64,NOT_REVIEWED,couchbase-lite-ios 3.0.2/couchbase-lite-core 3.0.2,KB_COMPONENT,,,,,,,,,,,,,f11a2793-1917-47f9-a444-da0b727ffd57,False
10,couchbase-lite-core 3.0.2,b9185555-6e31-401e-b373-bfec7955a8ab,3aad283c-371e-4f19-b8dd-bc744d94dc64,zlib,1.2.12,,7bf4506f-7531-4655-a4bf-e9deb4d2cc8e,zlib License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,True,,3/22/22,,,NOT_REVIEWED,couchbase-lite-ios 3.0.2/couchbase-lite-core 3.0.2,KB_COMPONENT,,,,,,,,,,,,,,False
