Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational Risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review Status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status,File Match Count,License Risk,Component Status,Component Notes,Fulfillment Required,Version Notes,Critical Vulnerability Count,High Vulnerability Count,Medium Vulnerability Count,Low Vulnerability Count,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families,Comments
,999f5c44-828a-4f2c-8a17-9b5fd22f3beb,e513f674-8efd-4899-baf3-d756c355bec0,BurntSushi/toml,v0.3.1,v0.3.1,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/17/20,github,BurntSushi/toml:v0.3.1,NOT_REVIEWED,,,couchbase-operator 2.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,8/14/18,9,STABLE,1,1,,,,
,5271cd46-d193-4af5-b2c2-50a07751f580,16b7a6cb-4b9d-4c99-bb62-d3bd60a7ad24,Go Testify,20151207-snapshot-e3a8ff8c,e3a8ff8ce36581f87a15341206f205b1da467059,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,4/28/21,github,stretchr/testify:e3a8ff8ce36581f87a15341206f205b1da467059,NOT_REVIEWED,,,couchbase-operator 2.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/7/15,24,DECREASING,71,22,,,,
,5271cd46-d193-4af5-b2c2-50a07751f580,1b89840a-da37-4363-9a36-858f34d3938c,Go Testify,v1.2.2,v1.2.2,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,12/16/20,github,stretchr/testify:v1.2.2,NOT_REVIEWED,,,couchbase-operator 2.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,6/9/18,12,DECREASING,71,22,,,,
,5271cd46-d193-4af5-b2c2-50a07751f580,46431326-a3c0-4c65-9bf0-0add187810e4,Go Testify,v1.3.0,v1.3.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,12/16/20,github,stretchr/testify:v1.3.0,NOT_REVIEWED,,,couchbase-operator 2.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,1/7/19,10,DECREASING,71,22,,,,
,5271cd46-d193-4af5-b2c2-50a07751f580,ed474f38-d187-4201-a049-e14bc4acea57,Go Testify,v1.4.0,v1.4.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,1/8/21,github,stretchr/testify:v1.4.0,NOT_REVIEWED,,,couchbase-operator 2.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,8/15/19,9,DECREASING,71,22,,,,
,91bf732c-2cfe-4e9f-90b5-e272be324229,c1a31043-f75c-4966-87c6-9c34efb631df,Go programming language,20180907-snapshot-90fa682c,90fa682c2a6e6a37b3a1364ce2fe1d5e41af9d6d,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,4/28/21,long_tail,go.googlesource.com/tools#90fa682c2a6e6a37b3a1364ce2fe1d5e41af9d6d,NOT_REVIEWED,,,couchbase-operator 2.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,9/7/18,354,STABLE,12759,537,,,,
,91bf732c-2cfe-4e9f-90b5-e272be324229,8caa6378-08fd-42bc-a5dd-f13d18a035eb,Go programming language,20181010-snapshot-1f849cf5,1f849cf54d09e106002f24257b1cf8b31780c97a,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,4/28/21,long_tail,go.googlesource.com/tools#1f849cf54d09e106002f24257b1cf8b31780c97a,NOT_REVIEWED,,,couchbase-operator 2.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/10/18,344,STABLE,12759,537,,,,
,91bf732c-2cfe-4e9f-90b5-e272be324229,0130bc2a-6b1d-4ae4-a1fe-a19078059d63,Go programming language,20190311-snapshot-11955173,11955173bddd0ab0afcd688e6dc9c1b7c28fb546,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,4/28/21,long_tail,go.googlesource.com/tools#11955173bddd0ab0afcd688e6dc9c1b7c28fb546,NOT_REVIEWED,,,couchbase-operator 2.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,3/11/19,259,STABLE,12759,537,,,,
,91bf732c-2cfe-4e9f-90b5-e272be324229,5023be73-80f6-492e-a3a7-d29974e8d18f,Go programming language,20190312-snapshot-e65039ee,e65039ee4138194d75ebaa2da35887260d5e15b2,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,4/28/21,long_tail,go.googlesource.com/tools#e65039ee4138194d75ebaa2da35887260d5e15b2,NOT_REVIEWED,,,couchbase-operator 2.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,3/12/19,259,STABLE,12759,537,,,,
,91bf732c-2cfe-4e9f-90b5-e272be324229,58864fb9-cdb2-4a83-9ad4-8c0e9a5f8892,Go programming language,20190614-snapshot-5aca471b,5aca471b1d59ca42d39ca6419e64061391b9a6ad,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,4/28/21,long_tail,go.googlesource.com/tools#5aca471b1d59ca42d39ca6419e64061391b9a6ad,NOT_REVIEWED,,,couchbase-operator 2.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,6/14/19,208,STABLE,12759,537,,,,
