Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational Risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review Status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status,File Match Count,License Risk,Component Status,Component Notes,Fulfillment Required,Version Notes,Critical Vulnerability Count,High Vulnerability Count,Medium Vulnerability Count,Low Vulnerability Count,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families,Comments
,bce423c1-f109-430a-bb1d-cb3184a7b4b8,2f084743-79d5-4248-a93c-aa6fb25c8d32,ASN.1 library for Python,0.4.8,0.4.8,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,5/20/21,pypi,pyasn1/0.4.8,NOT_REVIEWED,,,couchbase-operator-backup 1.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/16/19,1,INCREASING,845,22,,,,
,bce423c1-f109-430a-bb1d-cb3184a7b4b8,7550aef3-4f0a-4af8-81ac-936f5075d4b4,ASN.1 library for Python,v0.2.8,0.2.8,cc875133-df38-4806-9921-473e0ef01a87,"BSD 2-clause ""Simplified"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,5/10/21,pypi,pyasn1-modules/0.2.8,NOT_REVIEWED,,,couchbase-operator-backup 1.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/16/19,0,INCREASING,845,22,,,,
,cf387cd9-100d-43f4-9424-ba60bbfa3ba7,2c846726-06db-463b-ac30-bc530a6a6f6f,AWS SDK for Go,v1.34.20,v1.34.20,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,"Files Added/Deleted,Exact",,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,5/20/21,github,aws/aws-sdk-go:v1.34.20,NOT_REVIEWED,,,couchbase-operator-backup 1.1.0,KB_COMPONENT,,9,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,9/9/20,133,DECREASING,349,38,,,,
,7dd36f32-f69d-4e39-8921-1a45b4583927,38d06fa8-8cba-4fbe-94f0-93b2aa4c3213,AWS SDK for Ruby,v2.11.582,v2.11.582,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,5/20/21,github,aws/aws-sdk-ruby:v2.11.582,NOT_REVIEWED,,,couchbase-operator-backup 1.1.0,KB_COMPONENT,,64,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,9/9/20,162,STABLE,837,29,,,,
,562519b8-c368-4e82-b328-8001f66d8b00,29d38d20-1b8a-42ee-89dc-c8f70f49b6fe,PyYAML - a YAML parser and emitter for Python,5.4.1,5.4.1,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,5/10/21,pypi,PyYAML/5.4.1,NOT_REVIEWED,,,couchbase-operator-backup 1.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,1/20/21,1,,,,,,,
,69184346-b974-4064-88a3-134a17f6bbb5,3592d706-e448-4e4b-b772-303927081f32,Python six,1.16.0,1.16.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,5/10/21,pypi,six/1.16.0,NOT_REVIEWED,,,couchbase-operator-backup 1.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,5/5/21,0,DECREASING,15,6,,,,
,a4334b23-16a9-4e42-80af-d09081314be2,96ac83e0-2004-4392-a69f-5c319c57d73e,Python-RSA,4.7.2,4.7.2,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,5/10/21,pypi,rsa/4.7.2,NOT_REVIEWED,,,couchbase-operator-backup 1.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,2/24/21,0,,,,,,,
,df6d6f65-e260-496d-91b8-7d5613b03555,958ed60a-6fd9-4d4e-99db-5286b5fcc26a,StackExchange-wmi,1.1.0,1.1.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,5/20/21,github,StackExchange/wmi:1.1.0,NOT_REVIEWED,,,couchbase-operator-backup 1.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,5/23/19,2,,,,,,,
,55b75c2c-fc27-4d01-a43c-7f19bfe0e653,f960e305-43f7-44fa-8127-fc74b865280d,cachetools,4.2.2,4.2.2,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,5/10/21,pypi,cachetools/4.2.2,NOT_REVIEWED,,,couchbase-operator-backup 1.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,4/27/21,0,,,,,,,
,ab61c2d6-1696-4859-b942-526014468896,acd8ed3e-b09e-4b2a-a8ee-ea82df9bd91e,chardet,4.0.0,4.0.0,cff110eb-f85c-445c-9d3b-00a04b7f4cf0,GNU Lesser General Public License v2.1 or later,WEAK_RECIPROCAL,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,5/10/21,pypi,chardet/4.0.0,NOT_REVIEWED,,,couchbase-operator-backup 1.1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/10/20,0,INCREASING,40,7,,,,
