Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational Risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review Status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status,File Match Count,License Risk,Component Status,Component Notes,Fulfillment Required,Version Notes,Critical Vulnerability Count,High Vulnerability Count,Medium Vulnerability Count,Low Vulnerability Count,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families,Comments,Component origin id,Has License Conflicts
,d9f408ff-507b-4206-9381-f2af5ba04e6d,daf96dec-ad14-4216-b73e-8580ec2f461d,Async,v2.6.2,2.6.2,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/5/19,npmjs,async/2.6.2,NOT_REVIEWED,,,couchbase-sdk-nodejs 2.6.9,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,2/12/19,7,DECREASING,17,9,,,,,988db4cb-f4b7-42e3-8e49-1a65de182309,false
,189e7d29-9771-473f-8111-843aa6388f16,0510dd44-6b1a-45c8-8004-5e11a188d867,Lodash,4.17.15,4.17.15,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,12/5/19,npmjs,lodash/4.17.15,NOT_REVIEWED,,,couchbase-sdk-nodejs 2.6.9,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,3,0,7/17/19,30,STABLE,3795,71,,,,,54baf0e5-b36b-4110-b14b-3553a6e697cb,false
,d2a5d612-5215-4b64-a9f3-88b94570677b,aeedf410-07f9-4051-a803-5f776772254f,Punycode.js,1.4.1,1.4.1,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/5/19,npmjs,punycode/1.4.1,NOT_REVIEWED,,,couchbase-sdk-nodejs 2.6.9,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,3/19/16,4,STABLE,1,1,,,,,34dd5057-859b-48aa-91c9-99ff51c2b0c8,false
,46ac7f84-07df-4544-bcfb-5a75dd35d485,50045242-f968-4019-a063-6b7a3373c454,Qix-/color-convert,1.9.1,1.9.1,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/5/19,npmjs,color-convert/1.9.1,NOT_REVIEWED,,,couchbase-sdk-nodejs 2.6.9,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/8/17,4,INCREASING,5,2,,,,,10059da0-140d-4005-aa6c-365e299bdaeb,false
,4cfef8cf-5d67-43b5-aaa9-c793857bd786,0d004165-ee24-4dfe-afb6-34a6761b789b,Request -  Simple HTTP Client,v2.88.0,2.88.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/5/19,npmjs,request/2.88.0,NOT_REVIEWED,,,couchbase-sdk-nodejs 2.6.9,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,8/10/18,4,STABLE,0,0,,,,,ebc5688c-f301-4683-897e-c05840a9ed13,false
,0809e45c-41a9-4f4b-ba9d-1aa51a0c47dc,43186230-03f9-4ada-a970-73f97fb773af,Strip ANSI,3.0.1,3.0.1,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/5/19,npmjs,strip-ansi/3.0.1,NOT_REVIEWED,,,couchbase-sdk-nodejs 2.6.9,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,2/21/16,8,,,,,,,,6887e34d-a830-467a-9993-3a6589a5ba25,false
,8e1e6ffd-b90e-4ce0-82ee-124a12e1c60b,675d7352-99fa-4033-ab80-735ffabd0e8d,ajv,5.5.2,5.5.2,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/5/19,npmjs,ajv/5.5.2,NOT_REVIEWED,,,couchbase-sdk-nodejs 2.6.9,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,1,0,12/16/17,100,DECREASING,519,65,,,,,3d4439fd-576c-4f9d-ad77-d1e785d1dd56,false
,8d080f9e-677a-4203-b72d-1edf330e5a1c,d8c12df8-f1d6-49c7-8a0c-2514be50f680,ansi-regex,2.1.1,2.1.1,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/5/19,npmjs,ansi-regex/2.1.1,NOT_REVIEWED,,,couchbase-sdk-nodejs 2.6.9,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,1/13/17,7,DECREASING,2,2,,,,,2ae90ec1-e29d-46e3-855d-068ad7a5c7cd,false
,59655838-9403-4286-a1f7-78d9afe63e5e,f02aaf80-a0d7-4d8e-981b-c683e7e3612d,aproba,1.2.0,1.2.0,14b0b50b-acd2-4fc8-ac65-3b15f9e58260,ISC License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,12/5/19,npmjs,aproba/1.2.0,NOT_REVIEWED,,,couchbase-sdk-nodejs 2.6.9,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,9/19/17,1,,,,,,,,8897465b-0d4e-4aae-804f-59985d9517a0,false
,787d1bb5-8fc5-4672-bf7b-b746428d9619,31cd261a-3579-482a-aeb3-8fd33c5eb317,are-we-there-yet,1.1.5,1.1.5,14b0b50b-acd2-4fc8-ac65-3b15f9e58260,ISC License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/5/19,npmjs,are-we-there-yet/1.1.5,NOT_REVIEWED,,,couchbase-sdk-nodejs 2.6.9,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,5/24/18,3,STABLE,0,0,,,,,4fee3616-1bd3-4651-aaee-a5e8ad6c3fd4,false
