Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status
,3e00ddf9-24b9-4f51-96fb-1e4ac8723eb2,437a3e41-4003-44af-997b-5f10d8d49a54,jackson-core,2.10.3,2.10.3,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,"Direct Dependency,Exact",,DYNAMICALLY_LINKED,true,OK,Not In Violation,,4/14/20,maven,com.fasterxml.jackson.core:jackson-core:2.10.3,NOT_REVIEWED,,,couchbase-server 6.6.0,KB_COMPONENT,
,94982491-0544-4d5f-a747-092c6a87820b,86eed47c-0cc9-44c7-98f5-57310f3076e0,Apache Log4j Web Adapters,2.13.1,2.13.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,"Direct Dependency,Exact",,DYNAMICALLY_LINKED,true,OK,Not In Violation,,4/14/20,maven,org.apache.logging.log4j:log4j-web:2.13.1,NOT_REVIEWED,,,couchbase-server 6.6.0,KB_COMPONENT,
,d60452ed-b38c-414b-82de-192fc24f2729,5bfcbcac-64c9-4af9-a1b7-ba865746ccb6,Angular,1.6.9,1.6.9,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,4/14/20,"npmjs, npmjs, npmjs, nuget, npmjs","angular-sanitize/1.6.9, angular/1.6.9, angular-messages/1.6.9, angularjs/1.6.9, angular-animate/1.6.9",NOT_REVIEWED,,,couchbase-server 6.6.0,KB_COMPONENT,
,8bd791d1-1a89-4f00-97a4-2f18bb1690e9,2bb2109b-9db2-47b9-bde3-0f3ae0ab6edc,angular-legacy-sortablejs,0.5.1,0.5.1,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,4/14/20,npmjs,angular-legacy-sortablejs-maintained/0.5.1,NOT_REVIEWED,,,couchbase-server 6.6.0,KB_COMPONENT,
,42859e3b-a35d-497b-9ff6-52816ae6917d,b61e242b-77e7-4c28-9398-9dd2b7c42907,CodeMirror,5.7.0,5.7.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,4/14/20,github,codemirror/CodeMirror:5.7.0,NOT_REVIEWED,,,couchbase-server 6.6.0,KB_COMPONENT,
,928d5354-a7c6-4372-bbce-0465db72f80e,2bc37be7-1014-4833-bacc-28c0f7a5bbb3,angular-route,1.6.9,1.6.9,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,4/14/20,npmjs,angular-route/1.6.9,NOT_REVIEWED,,,couchbase-server 6.6.0,KB_COMPONENT,
,b6e22696-ca7d-4be1-bfb6-df864f7d760b,d4574433-f2ce-422e-aedf-24b18d989af2,Netty Reactive Streams HTTP support,2.0.4,2.0.4,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,4/14/20,maven,com.typesafe.netty:netty-reactive-streams-http:2.0.4,NOT_REVIEWED,,,couchbase-server 6.6.0,KB_COMPONENT,
,f70a2589-da78-4d33-bc69-7a92c6b4eb4c,0012faad-2b73-45e6-b9ff-9fe25da73d5f,golang.org/x/crypto,20171002-snapshot-eb71ad9b,eb71ad9bd329b5ac0fd0148dd99bd62e8be8e035,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,4/14/20,long_tail,golang.org/x/crypto#eb71ad9bd329b5ac0fd0148dd99bd62e8be8e035,NOT_REVIEWED,,,couchbase-server 6.6.0,KB_COMPONENT,
,8280cf44-daea-4426-ac8e-30177517e0f2,f02d89d8-ca99-48e8-a62c-cd471dd2f4f5,AWS Java SDK :: Regions,2.10.83,2.10.83,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,4/14/20,maven,software.amazon.awssdk:regions:2.10.83,NOT_REVIEWED,,,couchbase-server 6.6.0,KB_COMPONENT,
,686eb2dc-21ad-428a-a4cf-f56588185893,aae42478-08cf-4a5e-9605-b997c2ec48d0,Boost C++ Libraries,1.67.0,"1.67.0-1.1/x86_64,boost-1.67.0",26b23233-77bd-4cc2-8977-f312abd57327,Boost Software License 1.0,PERMISSIVE,"Exact,Files Modified",,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,4/14/20,"opensuse, github","boost/1.67.0-1.1/x86_64, boostorg/boost:boost-1.67.0",NOT_REVIEWED,,,couchbase-server 6.6.0,KB_COMPONENT,
