,Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Overridden By,Created At,Origin name,Origin id,Review Status,Project path,Source/Type,File Match Count,Component Status,Component Notes,Version Notes,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families,Component origin id,Has License Conflicts
0,,22950adc-2441-4363-8255-c660e82eff79,1a801cdc-2824-4610-a435-892093bc79a9,Jetbrains annotations,13.0,13.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,True,,7/4/22,maven,org.jetbrains:annotations:13.0,NOT_REVIEWED,couchbase-lite-java 2.8.9,KB_COMPONENT,1.0,UNREVIEWED,,,12/16/13,14.0,,,,,,,1f7f5995-0052-4cbb-a586-f0c34aaa8406,False
1,,082cd01c-6c8a-420f-ae53-e6ce0be819a9,2b5e8567-ce83-4aad-be55-02b833db4db7,Kotlin Stdlib,1.4.0,1.4.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,True,,7/4/22,maven,org.jetbrains.kotlin:kotlin-stdlib:1.4.0,NOT_REVIEWED,couchbase-lite-java 2.8.9,KB_COMPONENT,1.0,UNREVIEWED,,,8/13/20,40.0,,,,,,,9b5ec02d-8a9c-495a-a10b-9b70c5a27234,False
2,,2b921d88-c1ab-4304-bf45-7110c1ca49f7,84652aad-5085-4ba1-accb-b213a96fd085,OkHttp,3.14.7,3.14.7,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,True,,7/4/22,maven,com.squareup.okhttp3:okhttp:3.14.7,NOT_REVIEWED,couchbase-lite-java 2.8.9,KB_COMPONENT,1.0,UNREVIEWED,,,2/24/20,63.0,STABLE,301.0,28.0,,,,9e399546-3510-4561-9c3f-fbf60bac62fe,False
3,,92a62dae-28ba-467b-a999-60e889d11a58,ccf349c9-cff7-4c01-bd22-948a0bc23f88,OkIO,1.17.2,1.17.2,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,True,,7/4/22,maven,com.squareup.okio:okio:1.17.2,NOT_REVIEWED,couchbase-lite-java 2.8.9,KB_COMPONENT,1.0,UNREVIEWED,,,1/17/19,61.0,DECREASING,175.0,15.0,,,,42e70e8a-a230-49aa-beee-06338ac9552d,False
4,couchbase-lite-core 2.8.9,603b3d54-1d5d-4236-835c-f0d178f50354,0e6cd4c4-5b0f-41c1-a212-4b60007a86c5,SQLiteCpp,2.0.0,2.0.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,True,,4/20/22,github,SRombauts/SQLiteCpp:2.0.0,NOT_REVIEWED,couchbase-lite-java 2.8.9/couchbase-lite-core 2.8.9,KB_COMPONENT,,,,,,,,,,,,,bd43ea03-1fed-4766-a9b9-559b7e816d24,False
5,couchbase-lite-core 2.8.9,06ec28f5-e14f-4bbc-a3e4-7bc49222cd20,986e0d2f-3e30-4408-81cf-f97d20ea991c,com.tagtraum:libz,4.0.0,4.0.0,7bf4506f-7531-4655-a4bf-e9deb4d2cc8e,zlib License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,True,,4/20/22,maven,com.tagtraum:libz:4.0.0,NOT_REVIEWED,couchbase-lite-java 2.8.9/couchbase-lite-core 2.8.9,KB_COMPONENT,,,,,,,,,,,,,58613a43-8fc6-4f23-b49b-69b6497120f6,False
6,,1e3f680b-0dd4-42fc-a3f9-b6a61cbea183,2f954230-9e02-4489-9570-7cd9afb7943c,couchbase-lite-core,2.8.9,,00000000-0010-0000-0000-000000000000,Unknown License,UNKNOWN,Manually Added,,DYNAMICALLY_LINKED,True,,7/4/22,,,NOT_REVIEWED,couchbase-lite-java 2.8.9,CUSTOM_PROJECT,0.0,UNREVIEWED,,,,,,,,,,,,False
7,couchbase-lite-core 2.8.9,0939e826-09e0-44f8-861f-bbfde1e49da4,08b2b2df-204a-4d3e-ad17-4906e7a27bc5,geary,0.6.3,geary-0.6.3,cb3238d3-5a3e-4506-a6e2-5054a6f07cdf,GNU Library General Public License v2 or later,WEAK_RECIPROCAL,"Exact,Files Modified",,DYNAMICALLY_LINKED,True,,5/16/22,github,ypcs/geary:geary-0.6.3,NOT_REVIEWED,couchbase-lite-java 2.8.9/couchbase-lite-core 2.8.9,KB_COMPONENT,,,,,,,,,,,,,72bc89a1-4e85-478f-96a8-21bbb9188977,False
8,,16459ffd-c8db-4bc7-8c93-df0da1a9808f,5c22b174-77ce-4394-b224-eb81e2f2e2ad,kotlin-stdlib-common,1.4.0,1.4.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,True,,7/4/22,maven,org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,NOT_REVIEWED,couchbase-lite-java 2.8.9,KB_COMPONENT,1.0,UNREVIEWED,,,8/13/20,41.0,,,,,,,16cf5bf5-e515-4ee0-b9c1-70cb691830ad,False
9,couchbase-lite-core 2.8.9,7c4b22ad-982d-4dfc-a366-5cfd6ca3cf60,e4ea0bc7-f706-40e9-a6a2-524fff8d0ca7,leetal/ios-cmake,3.1.0,3.1.0,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,True,,4/20/22,github,leetal/ios-cmake:3.1.0,NOT_REVIEWED,couchbase-lite-java 2.8.9/couchbase-lite-core 2.8.9,KB_COMPONENT,,,,,,,,,,,,,95bce1e8-18b2-45c0-bcf0-f4224888ffc3,False
