Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational Risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review Status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status,File Match Count,License Risk,Component Status,Component Notes,Fulfillment Required,Version Notes,Critical Vulnerability Count,High Vulnerability Count,Medium Vulnerability Count,Low Vulnerability Count,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families,Comments,Component origin id,Has License Conflicts
,893639e6-590c-48dd-a4df-f4042d24e886,f0f70a74-1e79-4b14-870b-d55cafb52c54,php-pecl-couchbase3-debugsource,3.2.1,3.2.1-3.fc36/armv7hl,00000000-0010-0000-0000-000000000000,Unknown License,UNKNOWN,Files Modified,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,2/15/22,fedora,php-pecl-couchbase3-debugsource/3.2.1-3.fc36/armv7hl,NOT_REVIEWED,,,couchbase-sdk-php 3.2.2,KB_COMPONENT,,2,HIGH,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/28/21,0,,,,,,,,219eaabd-bbb3-485d-8978-5b07382fcddf,false
