Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational Risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review Status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status,File Match Count,License Risk,Component Status,Component Notes,Fulfillment Required,Version Notes,Critical Vulnerability Count,High Vulnerability Count,Medium Vulnerability Count,Low Vulnerability Count,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families,Comments
,8155c001-31c8-4a27-9a15-77fb97a4779e,8b4785f6-d358-4469-86a4-818d3534355c,golang.org/x/net,20190327-snapshot-e3b2ff56,e3b2ff56ed879efa686c9d09ed74f9bfe42f1a1d,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,"Exact,Files Modified",,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,11/2/21,long_tail,golang.org/x/net#e3b2ff56ed879efa686c9d09ed74f9bfe42f1a1d,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,3,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,3/27/19,147,,,,,,,
,1566e7c5-6837-4b8b-bb4c-f53079002207,d18ebfef-abbf-446e-9d9f-400444372afa,golang.org/x/text,20180110-snapshot,20180110-snapshot,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,11/2/21,long_tail,golang.org/x/text#20180110-snapshot,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,1/10/18,462,,,,,,,
,1b05a3c0-7d30-450a-a2ce-8795376706be,b40514f7-c44c-409f-8a9c-067410815c11,google/uuid,20180409-snapshot,20180409-snapshot,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,11/2/21,github,google/uuid:20180409-snapshot,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,4/9/18,11,,,,,,,
,76525962-fcce-451f-9ab6-90bac98e58e7,3156a378-07fa-49fe-97cd-eaa49055a15c,gopsutil,v2.20.2,v2.20.2,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,11/2/21,github,shirou/gopsutil:v2.20.2,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,2/29/20,22,INCREASING,274,45,,,,
,74b2c886-5230-471f-935c-5defa9f21445,50d54ffd-c0b9-4dac-8306-c88f4ef2c038,idan/oauthlib,3.1.1,3.1.1,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,11/2/21,pypi,oauthlib/3.1.1,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,6/1/21,0,INCREASING,234,21,,,,
,0be5e619-2387-4fe3-915e-8a60146b57dd,76bea4b8-28d2-4f24-97d2-bd56ca43c2e8,idna,3.3,3.3,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,11/2/21,pypi,idna/3.3,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/12/21,0,,,,,,,
,2497aa3b-ab1b-44b1-a6d1-438a7a8159c5,65890623-9c4e-4a1f-a683-f50b788df443,jmespath-go-jmespath,20190418-snapshot,20190418-snapshot,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,11/2/21,github,jmespath/go-jmespath:20190418-snapshot,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,4/18/19,4,,,,,,,
,7773904d-6f03-42e5-9ce5-3ef396562e35,34ae4d81-c264-4218-b0ea-fe901dd53bbc,jsoniter-go,1.0.4,1.0.4,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,11/2/21,long_tail,gopkg.in/json-iterator/go.v0#1.0.4,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/15/17,24,DECREASING,8,5,,,,
,68ff32b3-843e-498a-a291-1df6da379e6a,5f2fc98e-972d-4cf6-b51c-255583cd3b96,kubernetes,12.0.1,12.0.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,11/2/21,pypi,kubernetes/12.0.1,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/10/20,10,,,,,,,
,3255e0e8-ba32-4995-a663-b0d54b5be4e0,d3296dd0-e83d-4dcb-be1a-2632215377bb,olekukonko/ts,0.0~git20140412.0.ecf753e,0.0~git20140412.0.ecf753e-1,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,11/2/21,ubuntu,golang-github-olekukonko-ts/0.0~git20140412.0.ecf753e-1,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,7/25/17,0,,,,,,,
,ce424895-447c-4fbe-b79e-33662aff5dec,192f70b0-bcdc-4316-8a82-c9c5fbb48f97,opentracing-opentracing-go,v1.0.2,v1.0.2,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,11/2/21,github,opentracing/opentracing-go:v1.0.2,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,4/25/17,2,,,,,,,
,388c0d45-4bce-4849-af71-7c01455d0e5b,b463892e-ef27-4768-8e4e-dd5f938cbfd1,pkg/errors,20180417-snapshot-30136e27,30136e27e2ac8d167177e8a583aa4c3fea5be833,cc875133-df38-4806-9921-473e0ef01a87,"BSD 2-clause ""Simplified"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,11/2/21,github,pkg/errors:30136e27e2ac8d167177e8a583aa4c3fea5be833,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,4/17/18,6,DECREASING,1,1,,,,
,ac1b690f-ce51-4bd2-93c9-78e3f37757de,e9af420d-3e17-472e-8717-3570af39a6f5,pypi/setuptools,39.0.1,39.0.1,ead40028-7962-4fc0-9be5-2b956cd4714a,Python Software Foundation License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,11/2/21,pypi,setuptools/39.0.1,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,3/18/18,166,INCREASING,812,54,,,,
,f1890115-04dd-4eaf-8ff0-5e2643582990,53e1ff37-0862-407e-9a8d-350d7599d043,python-certifi,2021.10.8,2021.10.8,ce3dd63e-c569-4cea-986a-46bc5efe9896,Mozilla Public License 2.0,WEAK_RECIPROCAL,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,11/2/21,pypi,certifi/2021.10.8,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/8/21,1,DECREASING,12,5,,,,
,ba9f9ff7-691f-4faa-83ef-702409be1282,c7a190e8-1384-4696-86c4-2ab6459742e2,python-dateutil,2.8.2,2.8.2,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,11/2/21,pypi,python-dateutil/2.8.2,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,7/13/21,0,STABLE,52,8,,,,
,93b03de5-fedb-4162-8a18-7f19fdbd252e,c4295271-8cdf-49c5-9fb1-892e7b3bd11e,requests,2.26.0,2.26.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,11/2/21,pypi,requests/2.26.0,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,7/13/21,0,DECREASING,510,71,,,,
,633fa304-bfec-4845-9648-85cd1c01cd6b,3395b98f-9306-4ac8-af4d-87a8cbb0a69c,requests-oauthlib,1.3.0,1.3.0,14b0b50b-acd2-4fc8-ac65-3b15f9e58260,ISC License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,11/2/21,pypi,requests-oauthlib/1.3.0,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/6/19,1,DECREASING,0,0,,,,
,d222c710-38b5-4073-8347-63bb6526e77d,317c6719-bbe9-43f0-8b03-809e11b4f4d8,urllib3,1.26.7,1.26.7,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,11/2/21,pypi,urllib3/1.26.7,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,9/22/21,0,INCREASING,645,44,,,,
,e1ae6db0-5318-4c25-bb39-1da45eaf851c,e1197162-9e87-495e-a49b-6a66552705d4,websocket-client,1.2.1,1.2.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,11/2/21,pypi,websocket-client/1.2.1,NOT_REVIEWED,,,couchbase-operator-backup 1.1.1,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,8/13/21,0,INCREASING,214,25,,,,
