Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational Risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review Status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status,File Match Count,License Risk,Component Status,Component Notes,Fulfillment Required,Version Notes,Critical Vulnerability Count,High Vulnerability Count,Medium Vulnerability Count,Low Vulnerability Count,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families,Comments,Component origin id,Has License Conflicts
,569de15a-9489-48ae-aa31-f12f3ca3d818,56497012-0e34-4d8d-ad6a-bba89d526a7c,App.Metrics,4.2.0,4.2.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,11/25/21,nuget,App.Metrics/4.2.0,NOT_REVIEWED,,,couchbase-sdk-net 3.2.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,4/15/21,4,,,,,,,,6884e0fd-a80e-4305-9477-ebe86c4d64b2,false
,e1b1c99a-5305-445f-9dfb-bf9df4041f7a,f463874d-f721-423b-bc61-5d91e3ab3c9f,App.Metrics.Abstractions,4.2.0,4.2.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,11/25/21,nuget,App.Metrics.Abstractions/4.2.0,NOT_REVIEWED,,,couchbase-sdk-net 3.2.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,4/15/21,4,,,,,,,,1d2fe9a2-2aa2-48b8-8aab-d2c41b6b01be,false
,3976e60c-9a76-4632-bf6b-71f45b9acdcc,145b74cf-8eed-48f6-8979-4732bc301a3d,DnsClient,1.3.2,1.3.2,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,11/25/21,nuget,DnsClient/1.3.2,NOT_REVIEWED,,,couchbase-sdk-net 3.2.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,5/13/20,6,,,,,,,,63d499c4-bbc5-4e8c-ace6-dcd64c856170,false
,971d8668-3569-4386-8043-912678d3687e,c29ad31b-ea8f-4c0e-93f9-ebfd6ffdbf49,JamesNK/Newtonsoft.Json,11.0.2,11.0.2,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,11/25/21,nuget,Newtonsoft.Json/11.0.2,NOT_REVIEWED,,,couchbase-sdk-net 3.2.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,3/24/18,22,INCREASING,26,7,,,,,5379c4b3-9a9b-4dd1-9517-249de6d5a5c4,false
,8aa4bc95-98c3-4b8f-96f7-c6f34760916c,24ee38e2-dee9-44f4-81a4-b3f420fb4278,Microsoft.CSharp,4.5.0,4.5.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,11/25/21,nuget,Microsoft.CSharp/4.5.0,NOT_REVIEWED,,,couchbase-sdk-net 3.2.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,5/29/18,17,,,,,,,,facfe5a3-1cb0-43ee-9a40-0c2a1ec6a63a,false
,d663372b-2dad-49d4-917e-053efa986cd2,610805b0-a87b-4ee4-bcf2-8cbf86cc3030,Microsoft.Extensions.Configuration,2.1.1,2.1.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,11/25/21,nuget,Microsoft.Extensions.Configuration/2.1.1,NOT_REVIEWED,,,couchbase-sdk-net 3.2.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,6/18/18,64,,,,,,,,b735b930-4a3d-45de-83c2-888173b9218a,false
,155ced88-f56d-4c1f-8fcd-3440f05a672a,dfd4afb3-8aa4-4ebf-affc-81c0631dd4fc,Microsoft.Extensions.Configuration.Binder,2.1.1,2.1.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,11/25/21,nuget,Microsoft.Extensions.Configuration.Binder/2.1.1,NOT_REVIEWED,,,couchbase-sdk-net 3.2.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,6/18/18,66,,,,,,,,fda803e1-6c8a-47c9-8041-d4bf76e82ddb,false
,eca603e2-f16b-47b7-abba-47deb0fea5aa,e717ddbc-8598-4080-8b05-6884a6b3b097,Microsoft.Extensions.DependencyInjection.Abstractions,2.1.1,2.1.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,11/25/21,nuget,Microsoft.Extensions.DependencyInjection.Abstractions/2.1.1,NOT_REVIEWED,,,couchbase-sdk-net 3.2.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,6/18/18,64,,,,,,,,a18759af-f57c-4d2b-8684-324cc9514996,false
,24d628b8-19ba-4103-b297-c690a556c3fb,0de4cdf8-d228-4d45-9fac-a5da5b89613a,Microsoft.Extensions.Logging.Abstractions,2.1.1,2.1.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,11/25/21,nuget,Microsoft.Extensions.Logging.Abstractions/2.1.1,NOT_REVIEWED,,,couchbase-sdk-net 3.2.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,6/18/18,64,,,,,,,,7a717579-58ac-4999-8ef5-de41706a190d,false
,7d0bd187-fed2-42d6-8f3c-95927ec18545,d3006fc2-0508-448b-93e0-fb704c0e56d7,Microsoft.Extensions.ObjectPool,5.0.1,5.0.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,11/25/21,nuget,Microsoft.Extensions.ObjectPool/5.0.1,NOT_REVIEWED,,,couchbase-sdk-net 3.2.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/8/20,32,,,,,,,,30e13e54-9fda-4b6f-abd0-070a01768c51,false
