Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational Risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review Status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status,File Match Count,License Risk,Component Status,Component Notes,Fulfillment Required,Version Notes,Critical Vulnerability Count,High Vulnerability Count,Medium Vulnerability Count,Low Vulnerability Count,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families
,efd56af9-62c0-430b-84e7-f45fedd08060,b21652f9-c6c4-4305-93a4-bd637c04f3ed,Netty Project,netty-4.1.56.Final,4.1.56.Final,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,"Direct Dependency,Transitive Dependency",,DYNAMICALLY_LINKED,true,OK,Not In Violation,,1/11/21,"maven, maven, maven, maven, maven, maven, maven, maven","io.netty:netty-codec-http:4.1.56.Final, io.netty:netty-buffer:4.1.56.Final, io.netty:netty-codec:4.1.56.Final, io.netty:netty-common:4.1.56.Final, io.netty:netty-handler:4.1.56.Final, io.netty:netty-transport:4.1.56.Final, io.netty:netty-resolver:4.1.56.Final, io.netty:netty-transport-native-epoll:4.1.56.Final",NOT_REVIEWED,,,couchbase-sdk-java 3.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/17/20,0,STABLE,844,104,,,
,ed9663f6-217e-4f90-9aa5-c74a02cc964c,f5f46412-3eed-4317-8574-3a9f0f4a4156,Java Concurrency Tools Core Library,3.2.0,3.2.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,1/11/21,maven,org.jctools:jctools-core:3.2.0,NOT_REVIEWED,,,couchbase-sdk-java 3.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/27/20,0,,,,,,
,eb1c6940-3f50-4689-bbe8-ffaa17459a52,a0150cd2-4b2a-4108-864d-cdb8fcc7f8f2,snappy,0.4,0.4,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,1/11/21,maven,org.iq80.snappy:snappy:0.4,NOT_REVIEWED,,,couchbase-sdk-java 3.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,7/13/15,0,,,,,,
,679b893d-5b17-4f01-85e8-e877e8e5d34e,4d89c00d-15ad-4dff-9f2c-d48d28d96e65,Netty/Transport/Native/KQueue,4.1.56.Final,4.1.56.Final,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,1/11/21,maven,io.netty:netty-transport-native-kqueue:4.1.56.Final,NOT_REVIEWED,,,couchbase-sdk-java 3.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/16/20,0,,,,,,
,1cb09fd1-4c1d-45f5-937a-193e8acbfb88,8b3ae55f-0627-4c03-a407-ced9a6209092,Netty/Transport/Native/Unix/Common,4.1.56.Final,4.1.56.Final,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,1/11/21,maven,io.netty:netty-transport-native-unix-common:4.1.56.Final,NOT_REVIEWED,,,couchbase-sdk-java 3.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/16/20,0,,,,,,
,d5b90213-52f8-4429-b3c7-ed582af929d2,ff3d7513-222c-4d77-889a-f65f20e59502,jackson-annotations,jackson-annotations-2.12.0,2.12.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,12/3/20,maven,com.fasterxml.jackson.core:jackson-annotations:2.12.0,NOT_REVIEWED,,,couchbase-sdk-java 3.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/28/20,2,INCREASING,98,1,,,
,57acb49f-c5f5-4081-adbb-90099c4307d7,cfef8e45-a023-46ec-91bd-24f25e689065,io.projectreactor,3.4.1,3.4.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,12/22/20,maven,io.projectreactor:reactor-core:3.4.1,NOT_REVIEWED,,,couchbase-sdk-java 3.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/7/20,7,DECREASING,892,11,,,
,f00e23b5-eb1d-4939-93bb-4cbf7dedffb0,b7d36a0d-b650-40e4-be22-ce5c9e8535fe,reactive-streams,v1.0.3,1.0.3,a7c69599-62b6-4d06-9ec6-ea688c041c00,Creative Commons Zero v1.0 Universal,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,12/2/20,maven,org.reactivestreams:reactive-streams:1.0.3,NOT_REVIEWED,,,couchbase-sdk-java 3.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,8/23/19,0,,,,,,
,ce7ad18a-6e02-4565-a51c-4fc2c5bc7c47,665a1220-e296-4866-a101-11f97a745d2d,jackson-databind,2.12.0,2.12.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,12/3/20,maven,com.fasterxml.jackson.core:jackson-databind:2.12.0,NOT_REVIEWED,,,couchbase-sdk-java 3.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/28/20,6,INCREASING,1483,37,,,
,cfe4b36a-1001-4b76-accd-6ff0ed3c68ae,eb73282d-5f72-4443-90fc-82e34eb6e697,Netty/TomcatNative [BoringSSL - Static],2.0.35.Final,2.0.35.Final,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,1/11/21,maven,io.netty:netty-tcnative-boringssl-static:2.0.35.Final,NOT_REVIEWED,,,couchbase-sdk-java 3.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/8/20,0,,,,,,
