,Component name,Component version name,Match type,License names,License families,Review Status,Component id,Version id,License ids
0,ASM,9.5,Direct Dependency,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,NOT_REVIEWED,a5ce5718-168c-4a89-976c-245a004c4397,10351ec8-4247-4cfc-9a48-45c3c08dac42,3d238144-44e6-450e-b523-3defbdaed9dc
1,Animal Sniffer Annotations,1.23,Transitive Dependency,MIT License,PERMISSIVE,NOT_REVIEWED,07731f32-a0f0-4485-8d90-1f0bbdc8185d,a6d601d9-2ac9-4883-8620-65d58daa59d3,ad705c59-6893-4980-bdbf-0837f1823cc4
2,Apache Commons Codec,1.11,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,932a1ab1-4722-4bbd-9f5d-d6cd2aa1c7e7,5263e87d-e595-4ffc-b749-f81ae91295e1,7cae335f-1193-421e-92f1-8802b4243e93
3,Apache Commons Logging,1.2,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,e2c69634-de94-4eb3-a2c8-67ab59272e53,961bad96-3a81-4061-9657-1cf93e56f687,7cae335f-1193-421e-92f1-8802b4243e93
4,Apache HttpClient,4.5.13,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,f624d758-10d3-449d-96d2-d4fc12499fda,7e51b795-43b9-4eaa-9d52-2fd322dddb31,7cae335f-1193-421e-92f1-8802b4243e93
5,Apache Log4J API,2.17.2,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,44d8c92a-f682-4904-b571-c83f83ae1a91,36b26205-cef2-4a93-98d4-14658e23f108,7cae335f-1193-421e-92f1-8802b4243e93
6,Bouncy Castle,1.69,Transitive Dependency,MIT License,PERMISSIVE,NOT_REVIEWED,907300e1-d66e-45ef-b77d-a790ed30b4e1,782bf3db-a9f9-4028-a488-618d5fdf5340,ad705c59-6893-4980-bdbf-0837f1823cc4
7,Bouncy Castle JSSE provider and TLS/DTLS API,1.69,Direct Dependency,MIT License,PERMISSIVE,NOT_REVIEWED,4856194a-003c-4131-b84b-25f6e7217418,1a230c03-c443-4ea4-a53c-39bcd32cf9da,ad705c59-6893-4980-bdbf-0837f1823cc4
8,"Bouncy Castle PKIX, CMS, EAC, TSP, PKCS, OCSP, CMP, and CRMF APIs",1.69,Direct Dependency,MIT License,PERMISSIVE,NOT_REVIEWED,cfa19008-29dd-4e1d-b4e3-a7a1ad9855a2,9921ba22-42e1-47f2-8367-67dbbca4e8d3,ad705c59-6893-4980-bdbf-0837f1823cc4
9,Checker Qual,3.33.0,Direct Dependency,MIT License,PERMISSIVE,NOT_REVIEWED,eaa5708e-b763-44f0-8091-2cdf7bac1cd0,5e422190-48cf-4c7d-8a04-96b430801c79,ad705c59-6893-4980-bdbf-0837f1823cc4
10,Couchbase JDBC Driver,1.0.5,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,9f958507-c6ce-4192-8cae-25efe499f8cc,38ddbe78-b104-4107-81ad-acb4e69459fe,7cae335f-1193-421e-92f1-8802b4243e93
11,Couchbase JVM Core IO,2.4.10,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,72ed568b-e849-4f92-a4d1-df220cb2a423,459cc2bb-1d08-4155-9de0-419a2349b483,7cae335f-1193-421e-92f1-8802b4243e93
12,Couchbase Java SDK,3.4.10,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,24d30cc9-59fe-47e8-9672-b5b99f76eaec,c27a691a-b705-47c0-9426-51762ff75662,7cae335f-1193-421e-92f1-8802b4243e93
13,FindBugs jsr305,3.0.2,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,1dd30afc-69b6-450f-b52f-f7c757fef842,56ab9f83-8fed-48fd-a1a4-e0450d871a7a,7cae335f-1193-421e-92f1-8802b4243e93
14,Google Android Annotations Library,4.1.1.4,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,20a0dd58-8d5a-4bb4-b4ec-eab519b874db,930706c2-3fd5-4287-b368-b42aaf24918f,7cae335f-1193-421e-92f1-8802b4243e93
15,Guava InternalFutureFailureAccess and InternalFutures,1.0.1,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,71ba0e56-32eb-4c4e-9cdc-c68e4b809911,87b54cc4-f37f-42fd-abf2-985872b8fdee,7cae335f-1193-421e-92f1-8802b4243e93
16,Guava ListenableFuture only,9999.0-empty-to-avoid-conflict-with-guava,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,a6d54d5e-a933-4b78-8880-f20eebf8eb0d,e094ab0f-0e6c-4477-8177-be5d87619087,7cae335f-1193-421e-92f1-8802b4243e93
17,HdrHistogram,2.1.12,Direct Dependency,"(BSD 2-clause ""Simplified"" License OR Creative Commons Zero v1.0 Universal OR Public Domain)",PERMISSIVE,NOT_REVIEWED,cb1dd6e6-4d90-4aff-9a45-2b8f6979e7cc,3bc817e9-60e6-449a-b0e4-fc2155157579,"d26bcb7d-5bc8-4f05-8942-a3a42728a2e4,cc875133-df38-4806-9921-473e0ef01a87,a7c69599-62b6-4d06-9ec6-ea688c041c00"
