Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational Risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review Status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status,File Match Count,License Risk,Component Status,Component Notes,Fulfillment Required,Version Notes,Critical Vulnerability Count,High Vulnerability Count,Medium Vulnerability Count,Low Vulnerability Count,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families,Comments,Component origin id,Has License Conflicts
,06067bc2-747f-4b3e-a002-6eb40c6532bf,f68fd90b-5348-475d-8f90-868e3bf5a4f4,MYUtilities,0.0.1,0.0.1,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Files Modified,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,1/20/22,cocoapods,MYUtilities:0.0.1,NOT_REVIEWED,,,couchbase-lite-ios 3.1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,5/20/14,0,,,,,,,,0ea9c61d-43c9-4f0f-8130-7084c0cb3c67,false
couchbase-lite-core 3.1.0,06ec28f5-e14f-4bbc-a3e4-7bc49222cd20,986e0d2f-3e30-4408-81cf-f97d20ea991c,com.tagtraum:libz,4.0.0,4.0.0,7bf4506f-7531-4655-a4bf-e9deb4d2cc8e,zlib License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,8/31/21,maven,com.tagtraum:libz:4.0.0,NOT_REVIEWED,,,couchbase-lite-ios 3.1.0/couchbase-lite-core 3.1.0,KB_COMPONENT,,,OK,,,,,0,0,0,0,,,,,,,,,,58613a43-8fc6-4f23-b49b-69b6497120f6,false
,1e3f680b-0dd4-42fc-a3f9-b6a61cbea183,243dd7b1-fed8-4af1-9411-ca8686f005b1,couchbase-lite-core,3.1.0,,00000000-0010-0000-0000-000000000000,Unknown License,UNKNOWN,Manually Added,,DYNAMICALLY_LINKED,true,,Not In Violation,,9/1/21,,,NOT_REVIEWED,,,couchbase-lite-ios 3.1.0,CUSTOM_PROJECT,,0,,UNREVIEWED,,UNREVIEWED,,,,,,,,,,,,,,,,false
couchbase-lite-core 3.1.0,7c4b22ad-982d-4dfc-a366-5cfd6ca3cf60,e4ea0bc7-f706-40e9-a6a2-524fff8d0ca7,leetal/ios-cmake,3.1.0,3.1.0,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,8/31/21,github,leetal/ios-cmake:3.1.0,NOT_REVIEWED,,,couchbase-lite-ios 3.1.0/couchbase-lite-core 3.1.0,KB_COMPONENT,,,OK,,,,,0,0,0,0,,,,,,,,,,95bce1e8-18b2-45c0-bcf0-f4224888ffc3,false
couchbase-lite-core 3.1.0,b9185555-6e31-401e-b373-bfec7955a8ab,a41b9c29-da5e-4333-b683-385f278a6afc,zlib,1.2.11,1.2.11-lp152.8.9.1/aarch64,7bf4506f-7531-4655-a4bf-e9deb4d2cc8e,zlib License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,8/31/21,opensuse,zlib/1.2.11-lp152.8.9.1/aarch64,NOT_REVIEWED,,,couchbase-lite-ios 3.1.0/couchbase-lite-core 3.1.0,KB_COMPONENT,,,OK,,,,,0,0,0,0,,,,,,,,,,d343cd59-b852-49ea-a6e5-32d1c25a82bb,false
