,Component name,Component version name,Match type,License names,License families,Review Status,Component id,Version id,License ids
0,Couchbase JVM Core IO,2.4.10,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,72ed568b-e849-4f92-a4d1-df220cb2a423,459cc2bb-1d08-4155-9de0-419a2349b483,7cae335f-1193-421e-92f1-8802b4243e93
1,Guava InternalFutureFailureAccess and InternalFutures,1.0.1,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,71ba0e56-32eb-4c4e-9cdc-c68e4b809911,87b54cc4-f37f-42fd-abf2-985872b8fdee,7cae335f-1193-421e-92f1-8802b4243e93
2,HdrHistogram,2.1.12,Direct Dependency,"(BSD 2-clause ""Simplified"" License OR Creative Commons Zero v1.0 Universal OR Public Domain)",PERMISSIVE,NOT_REVIEWED,cb1dd6e6-4d90-4aff-9a45-2b8f6979e7cc,3bc817e9-60e6-449a-b0e4-fc2155157579,"d26bcb7d-5bc8-4f05-8942-a3a42728a2e4,cc875133-df38-4806-9921-473e0ef01a87,a7c69599-62b6-4d06-9ec6-ea688c041c00"
3,Jackson-module-Afterburner,2.15.2,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,eea33624-c4cb-4c71-8ef7-767642d1d611,afd108b0-a33c-496e-b2c4-2a0eb3b9e45d,7cae335f-1193-421e-92f1-8802b4243e93
4,Java Concurrency Tools Core Library,4.0.1,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,ed9663f6-217e-4f90-9aa5-c74a02cc964c,bf53ed92-265c-42b2-958a-f22bc2cf5772,7cae335f-1193-421e-92f1-8802b4243e93
5,LatencyUtils,2.0.3,Direct Dependency,"(BSD 2-clause ""Simplified"" License OR Creative Commons Zero v1.0 Universal)",PERMISSIVE,NOT_REVIEWED,874c05c9-ed80-4f4b-a936-f00eb05b72e6,e93456bb-8d51-4be1-a5c0-57af8aaa218c,"cc875133-df38-4806-9921-473e0ef01a87,a7c69599-62b6-4d06-9ec6-ea688c041c00"
6,Netty Project,4.1.96.Final,"Direct Dependency,Transitive Dependency",Apache License 2.0,PERMISSIVE,NOT_REVIEWED,efd56af9-62c0-430b-84e7-f45fedd08060,0e1417ef-8661-436e-8eaf-a86a4a710c03,7cae335f-1193-421e-92f1-8802b4243e93
7,Netty/TomcatNative [OpenSSL - Classes],2.0.61.Final,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,51ad849f-4561-4fd8-a57a-efecd9590147,ae5ec116-84c5-4750-adc9-840566059327,7cae335f-1193-421e-92f1-8802b4243e93
8,Netty/Transport/Classes/Epoll,4.1.96.Final,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,a0caf2bd-5f18-44cf-9878-404b01bcdc3a,aa54f2b9-5876-4d27-9430-dc037781377c,7cae335f-1193-421e-92f1-8802b4243e93
9,Netty/Transport/Classes/KQueue,4.1.96.Final,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,ec669760-7607-4049-917a-f647295609c8,4e8d91ed-3fac-4763-b470-2493b24aab64,7cae335f-1193-421e-92f1-8802b4243e93
10,Netty/Transport/Native/Unix/Common,4.1.96.Final,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,1cb09fd1-4c1d-45f5-937a-193e8acbfb88,9d5e070c-a8dc-4018-b8b5-38d0313754fe,7cae335f-1193-421e-92f1-8802b4243e93
11,OpenTelemetry Instrumentation for Java,1.19.0-alpha,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,b016ca37-1eed-4309-8dc3-4f74a35faa4c,4ff73ceb-3e43-46fd-a69e-5f613828ec0a,7cae335f-1193-421e-92f1-8802b4243e93
12,com.google.api.grpc:proto-google-common-protos,2.17.0,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,bcb4fb16-c588-440e-873f-e1fb57f06033,459dabf9-0679-4613-80a9-bd8597fdfa3b,7cae335f-1193-421e-92f1-8802b4243e93
13,google-gson,2.10.1,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,5268f229-3e37-4068-ad3a-18f0bfbf8b34,783fc21a-d7fa-45fc-ace5-f624a805a52b,7cae335f-1193-421e-92f1-8802b4243e93
14,google-guava,v32.0.1,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,2f0a32a0-f5c6-45d7-858c-b8a5d922633d,18c4a3aa-302b-49fd-96d1-a800ed063850,7cae335f-1193-421e-92f1-8802b4243e93
15,io.grpc:grpc-api,1.56.0,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,37eccd20-aca9-4341-8057-ccc6ac46132d,1e962e56-9973-4e23-8a81-1c78de513671,7cae335f-1193-421e-92f1-8802b4243e93
16,io.grpc:grpc-context,1.56.0,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,f2ab73b5-26ac-46a1-b92d-9be2ff333fe9,c3745c99-143a-4493-8006-111bd2cb9663,7cae335f-1193-421e-92f1-8802b4243e93
17,io.grpc:grpc-core,1.56.0,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,2d4f62c6-8550-4f02-99bc-357ba8d09cc0,1515722c-c5a9-43ab-b51d-78d7c9766a83,7cae335f-1193-421e-92f1-8802b4243e93
18,io.grpc:grpc-netty,1.56.0,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,12bd7d33-0674-4ef8-8f13-993c2d2df5a1,22e487c0-4a41-4bc8-a0f2-7d22038d6bd7,7cae335f-1193-421e-92f1-8802b4243e93
19,io.grpc:grpc-protobuf,1.56.0,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,64112a9c-fd64-470e-b1da-25a5068b3ddf,1339e2f0-81b5-48c8-9b41-d960a3f28b36,7cae335f-1193-421e-92f1-8802b4243e93
20,io.grpc:grpc-protobuf-lite,1.56.0,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,30b551b8-5ad8-4b20-b3b2-cddf3ae2ec17,d858ef30-5866-4966-a4d0-a84c72448995,7cae335f-1193-421e-92f1-8802b4243e93
21,io.grpc:grpc-stub,1.56.0,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,5c46d8c5-43d4-4e35-8087-7a5bfbea89a6,a722563b-f882-4e15-a1b4-faad6d8fa3b9,7cae335f-1193-421e-92f1-8802b4243e93
22,jackson-annotations,2.15.2,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,d5b90213-52f8-4429-b3c7-ed582af929d2,7de77f9c-d019-4bba-b882-149bdb5555f5,7cae335f-1193-421e-92f1-8802b4243e93
23,jackson-core,2.15.2,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,4c08d575-40e5-4778-acd6-b76230f3a895,f8ce3f48-dc2b-4b89-80cc-b8fb73ce815d,7cae335f-1193-421e-92f1-8802b4243e93
24,jackson-databind,2.15.2,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,ce7ad18a-6e02-4565-a51c-4fc2c5bc7c47,3ebb9689-bcd5-4c2e-aca8-5cd79655feb7,7cae335f-1193-421e-92f1-8802b4243e93
25,perfmark:perfmark-api,0.26.0,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,3342f85f-be71-4fcc-9b94-b874bf469455,94d6f5b2-3238-425c-91a0-933ed29ac0cf,7cae335f-1193-421e-92f1-8802b4243e93
26,protobuf-java,3.23.2,Transitive Dependency,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,NOT_REVIEWED,e896bf6b-61ee-4ef6-bd8a-c034d78986b7,3427c5ec-cdfb-442d-80f6-8c607ce6771a,3d238144-44e6-450e-b523-3defbdaed9dc
27,reactive-streams,1.0.4,Transitive Dependency,MIT No Attribution,PERMISSIVE,NOT_REVIEWED,f00e23b5-eb1d-4939-93bb-4cbf7dedffb0,07e06202-b19b-4688-aa7c-275395b70a19,3f2f93af-991e-4604-b57c-a2fef0f8781e
28,reactor-core,3.5.8,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,57acb49f-c5f5-4081-adbb-90099c4307d7,d7d2db24-90f1-4dd2-9059-1bfa01f267ef,7cae335f-1193-421e-92f1-8802b4243e93
29,snappy,0.4,Direct Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,eb1c6940-3f50-4689-bbe8-ffaa17459a52,a0150cd2-4b2a-4108-864d-cdb8fcc7f8f2,7cae335f-1193-421e-92f1-8802b4243e93
