,Component name,Component version name,Match type,License names,License families,Review Status,Component id,Version id,License ids
0,ASM,9.2,Transitive Dependency,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,NOT_REVIEWED,a5ce5718-168c-4a89-976c-245a004c4397,d2d81286-77da-4422-abad-59b0958bf238,3d238144-44e6-450e-b523-3defbdaed9dc
1,ASM Commons,9.2,Transitive Dependency,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,NOT_REVIEWED,755247aa-5fb2-4ff7-958c-d0bb99e548e8,b306cf43-10d3-40d4-9e88-b805e4f4da99,3d238144-44e6-450e-b523-3defbdaed9dc
2,ASM Tree,9.2,Transitive Dependency,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,NOT_REVIEWED,3569f00e-c2ff-4c25-ad6e-013073a37e6a,ae7562ab-c594-4258-82d8-abdf3c8bb198,3d238144-44e6-450e-b523-3defbdaed9dc
3,ASM Util,9.2,Transitive Dependency,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,NOT_REVIEWED,66ecdff5-5f93-4073-b86f-1437007b7b0c,b88dfc5e-0e63-4940-95a5-89e330bc39cf,3d238144-44e6-450e-b523-3defbdaed9dc
4,Android APK Zip Library,8.0.0,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,30587c9e-075a-412b-9955-b32a130cce63,c6435c12-dacc-42b7-bfd5-8fd7b70aebb4,7cae335f-1193-421e-92f1-8802b4243e93
5,Android Builder Model library,8.0.0,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,de296951-0172-4152-9934-ec6f6305e311,19e90955-8a54-43c8-9590-defa371e85f3,7cae335f-1193-421e-92f1-8802b4243e93
6,Android Builder Test API library,8.0.0,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,3e2b9365-bb28-42b4-a758-40567bf16d40,db0b6aab-dac5-4668-bcd6-b5c939ed7e57,7cae335f-1193-421e-92f1-8802b4243e93
7,Android Builder library,8.0.0,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,bf570a5c-8d9e-418b-b531-8e3fb9f50f8b,759d773c-b839-4734-8ec2-c8121e3e083a,7cae335f-1193-421e-92f1-8802b4243e93
8,Android Jetifier Core,1.0.0-beta10,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,03d36695-842e-4e85-9cb3-0829b386d189,ce2547f4-02ef-4c1e-8c57-dde4286a1501,7cae335f-1193-421e-92f1-8802b4243e93
9,Android Jetifier Processor,1.0.0-beta10,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,cf36d54f-2923-4cfa-b1c9-00cdc82992f7,ce8d59e7-0a48-4113-a361-f8f023c5885b,7cae335f-1193-421e-92f1-8802b4243e93
