Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational Risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review Status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status,File Match Count,License Risk,Component Status,Component Notes,Fulfillment Required,Version Notes,Critical Vulnerability Count,High Vulnerability Count,Medium Vulnerability Count,Low Vulnerability Count,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families
,8155c001-31c8-4a27-9a15-77fb97a4779e,e03eae3e-7cd9-4744-87bd-148231735d1c,golang.org/x/net,20180925-snapshot,20180925-snapshot,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,11/18/20,long_tail,golang.org/x/net#20180925-snapshot,NOT_REVIEWED,,,sync_gateway 2.7.4,KB_COMPONENT,,4,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,9/25/18,312,,,,,,
,1cbdd692-7a70-40b6-b291-bf181039f387,5bb4c9ae-d27d-41c6-8014-dba3f811c236,modern-go/concurrent,1.0.0,1.0.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,11/18/20,github,modern-go/concurrent:1.0.0,NOT_REVIEWED,,,sync_gateway 2.7.4,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,2/28/18,3,,,,,,
,9ebf2d1d-62b0-471e-a13b-c43746ccf4d0,c9e92b74-7f9b-4ef0-8b86-02a70d85d679,go-spew,1.1.0,v1.1.0,14b0b50b-acd2-4fc8-ac65-3b15f9e58260,ISC License,PERMISSIVE,"Direct Dependency,Transitive Dependency",,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,9/17/20,github,davecgh/go-spew:v1.1.0,NOT_REVIEWED,,,sync_gateway 2.7.4,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/29/16,5,STABLE,0,0,,,
,78acd48b-3cf3-499d-841b-1fefe4a6ff4a,3fc43583-1390-44dd-a636-b1fea700c437,modern-go/reflect2,1.0.1,1.0.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,11/18/20,github,modern-go/reflect2:1.0.1,NOT_REVIEWED,,,sync_gateway 2.7.4,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,7/2/18,0,,,,,,
,362d335a-9ab9-42cd-8175-09a383f5ee33,2822de12-db2a-4b11-9574-fdcf9e0a7f5a,jonboulle-clockwork,20180214-snapshot-ed104f61,ed104f61ea4877bea08af6f759805674861e968d,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,6/16/20,github,jonboulle/clockwork:ed104f61ea4877bea08af6f759805674861e968d,NOT_REVIEWED,,,sync_gateway 2.7.4,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,2/14/18,3,,,,,,
,e4dfc8c6-9e1e-417b-8af9-6a3e3eafd7f9,f67b3825-89b4-4a59-8fd9-b7e5215813fb,sergi/go-diff,20180205-snapshot-da645544,da645544ed44df016359bd4c0e3dc60ee3a0da43,"ad705c59-6893-4980-bdbf-0837f1823cc4,7cae335f-1193-421e-92f1-8802b4243e93",(MIT License AND Apache License 2.0),PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,6/16/20,github,sergi/go-diff:da645544ed44df016359bd4c0e3dc60ee3a0da43,NOT_REVIEWED,,,sync_gateway 2.7.4,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,2/5/18,1,DECREASING,0,0,,,
,df6d6f65-e260-496d-91b8-7d5613b03555,2833f601-0036-4739-b3c0-e763b369ba2a,StackExchange-wmi,1.0.0,1.0.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,11/18/20,github,StackExchange/wmi:1.0.0,NOT_REVIEWED,,,sync_gateway 2.7.4,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,1/15/18,1,,,,,,
,3ee0c6fa-12ad-48bf-9ec9-d978fe301d78,7099887d-eb27-4930-8dc1-6926dddcb9d0,go-ole-go-ole,v1.2.1,v1.2.1,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,11/18/20,github,go-ole/go-ole:v1.2.1,NOT_REVIEWED,,,sync_gateway 2.7.4,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/10/17,4,,,,,,
,3ee0c6fa-12ad-48bf-9ec9-d978fe301d78,abd4f0c6-0c28-46c0-b0ef-468a9c8d1f03,go-ole-go-ole,20180311-snapshot-1a4e6872,1a4e68721a901e86322631fed1191025a6d14c52,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,6/16/20,github,go-ole/go-ole:1a4e68721a901e86322631fed1191025a6d14c52,NOT_REVIEWED,,,sync_gateway 2.7.4,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,3/11/18,4,,,,,,
,1719f48c-e3e5-4024-ad13-d532ad2ea942,a79bb272-6767-435b-bc67-99de6d8b703e,go-metrics,master-efc2659,master-efc2659,cc875133-df38-4806-9921-473e0ef01a87,"BSD 2-clause ""Simplified"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,6/16/20,unknown,,NOT_REVIEWED,,,sync_gateway 2.7.4,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/21/14,3,DECREASING,3,2,,,
