Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status
,fd750df2-77b8-4cc6-9cc1-cb05c4a3b887,ee77fa09-d40b-4caa-959a-64508f73739f,asterix-lang-aql,0.9.4.1,0.9.4.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,"Files Added/Deleted,Exact,Files Modified",,DYNAMICALLY_LINKED,true,OK,Not In Violation,,8/15/19,maven,org.apache.asterix:asterix-lang-aql:0.9.4.1,NOT_REVIEWED,,,couchbase-server 6.5.0,KB_COMPONENT,
,930ff051-071e-42df-8486-a96100d2f071,88b07b05-10d0-433f-8a87-0328809c9c55,Esprima,3.1.3,3.1.3,cc875133-df38-4806-9921-473e0ef01a87,"BSD 2-clause ""Simplified"" License",PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,8/15/19,npmjs,esprima/3.1.3,NOT_REVIEWED,,,couchbase-server 6.5.0,KB_COMPONENT,
,8ad85c4c-1dcc-4c26-8b1f-81c27ab694d6,ab9947a1-8bce-4b2e-8154-3dd18e8fd942,Rickshaw Graphing Toolkit,v1.5.0,v1.5.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,8/15/19,github,shutterstock/rickshaw:v1.5.0,NOT_REVIEWED,,,couchbase-server 6.5.0,KB_COMPONENT,
,6790b7e7-d753-4b22-a162-80240ad5658c,7e58780a-9e09-42e2-96e2-d6ce02a3b81c,geometry-api-java,2.0.0,2.0.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,8/15/19,maven,com.esri.geometry:esri-geometry-api:2.0.0,NOT_REVIEWED,,,couchbase-server 6.5.0,KB_COMPONENT,
,469d0317-021c-43e8-ac55-9d409e094407,c12a40bb-ae03-4c1b-9985-cc5e4ebb8baa,Angular,1.6.9,1.6.9,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,8/15/19,"npmjs, npmjs, npmjs, nuget, npmjs","angular-sanitize/1.6.9, angular/1.6.9, angular-messages/1.6.9, angularjs/1.6.9, angular-animate/1.6.9",NOT_REVIEWED,,,couchbase-server 6.5.0,KB_COMPONENT,
,f2c3b205-3e60-4d6c-a8ac-7d044b30f7c6,966fad7f-f149-4885-bb25-7d1d8e59f4ba,Apache Commons Text,1.6,1.6,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,8/15/19,maven,org.apache.commons:commons-text:1.6,NOT_REVIEWED,,,couchbase-server 6.5.0,KB_COMPONENT,
,4ebf5639-8260-4ae2-a984-ac429a60db7d,36df9bd6-b251-4354-b337-c26e6e814c23,hyracks-control-common,0.3.4.1,0.3.4.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,"Files Added/Deleted,Files Modified",,DYNAMICALLY_LINKED,true,OK,Not In Violation,,8/15/19,maven,org.apache.hyracks:hyracks-control-common:0.3.4.1,NOT_REVIEWED,,,couchbase-server 6.5.0,KB_COMPONENT,
,c2d6fca6-d137-4430-bbde-31603ee8db15,7e9105f8-b7b9-47fd-9bda-6742de2170cc,inconshreveable/mousetrap,0.0~git20141017.0.76626ae,0.0~git20141017.0.76626ae-2,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,8/15/19,debian,golang-github-inconshreveable-mousetrap/0.0~git20141017.0.76626ae-2,NOT_REVIEWED,,,couchbase-server 6.5.0,KB_COMPONENT,
,c9dfc2ed-11d8-42d9-ad14-86d08b98f9fd,f043426f-1e0b-43d2-9ff1-17d6a8a32aa4,facebook/fbzmq,v2019.08.12.00,v2019.08.12.00,00000000-0010-0000-0000-000000000000,Unknown License,UNKNOWN,Exact,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,8/22/19,github,facebook/fbzmq:v2019.08.12.00,NOT_REVIEWED,,,couchbase-server 6.5.0,KB_COMPONENT,
,01b58af6-4fea-4850-a865-f04907645f91,ec3a6aff-f197-4e92-a5c6-af48eacddb5d,spf13-cobra,20161117-snapshot,20161117-snapshot,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,8/15/19,github,spf13/cobra:20161117-snapshot,NOT_REVIEWED,,,couchbase-server 6.5.0,KB_COMPONENT,
