Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational Risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review Status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status,File Match Count,License Risk,Component Status,Component Notes,Fulfillment Required,Version Notes,Critical Vulnerability Count,High Vulnerability Count,Medium Vulnerability Count,Low Vulnerability Count,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families,Comments,Component origin id,Has License Conflicts
,7c4149c8-ba40-4104-8dca-c0052ef3eafb,528a36b9-d858-44af-a316-a9af3b67c8bd,AOP Alliance (Java/J2EE AOP standard),1.0,1.0,d26bcb7d-5bc8-4f05-8942-a3a42728a2e4,Public Domain,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,2/8/22,maven,aopalliance:aopalliance:1.0,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,3/22/04,4,STABLE,0,0,,,,,f415d143-708c-4538-9b20-12d1cdccf84c,false
,c2b15617-e7aa-4999-b5eb-b232cfb51de1,48b40b6c-1c88-45d4-a10b-6133cefb64be,AWS SDK for Java - Core,1.12.131,1.12.131,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,2/8/22,maven,com.amazonaws:aws-java-sdk-core:1.12.131,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/21/21,22,,,,,,,,f7965f9b-6e75-47dd-ba7d-c35661a28cba,false
,9c0920e4-104a-448e-8192-866544b75890,47dc2f27-657f-4c8b-ae2f-289ef7f95c35,Apache Commons Lang,3.11,3.11,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,2/8/22,maven,org.apache.commons:commons-lang3:3.11,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,7/12/20,9,DECREASING,370,14,,,,,bb84f298-2e87-489f-9fa2-bdd2e6e7c20c,false
,f2c3b205-3e60-4d6c-a8ac-7d044b30f7c6,71b33227-154c-4417-b399-69d9dd665d97,Apache Commons Text,1.9,1.9,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,2/8/22,maven,org.apache.commons:commons-text:1.9,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,7/21/20,1,,,,,,,,18fbd399-fd08-4434-911e-4663b72ea189,false
,f624d758-10d3-449d-96d2-d4fc12499fda,7e51b795-43b9-4eaa-9d52-2fd322dddb31,Apache HttpClient,4.5.13,4.5.13,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,2/8/22,maven,org.apache.httpcomponents:httpclient:4.5.13,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/2/20,20,STABLE,0,0,,,,,c809f8cd-cfb2-447e-be1c-38474957c221,false
,a718bf9d-062d-4a63-a989-c232825a5d0d,291c815c-36fb-49c4-ac74-4f74ac44c6b2,Apache HttpComponents AsyncClient,4.1.5,4.1.5,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,2/8/22,maven,org.apache.httpcomponents:httpasyncclient:4.1.5,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/8/21,0,,,,,,,,f082dec3-a387-4e83-9877-221f044f22c7,false
,ca433569-ea2e-4c78-b53d-106843ec1f58,07f5e74e-7a42-46a0-9670-35fc8f770f22,Apache HttpComponents Core,4.4.15,4.4.15,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,2/8/22,"maven, maven","org.apache.httpcomponents:httpcore:4.4.15, org.apache.httpcomponents:httpcore-nio:4.4.15",NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/3/21,3,STABLE,0,0,,,,,"b7058358-6a70-486b-8d30-98c8b706f9ec, cc015095-0e9e-4c71-b34a-38ddf6eb3a24",false
,7460c937-f013-4c3a-bdf3-ace04cfd0304,e54c973f-4850-4e05-967b-524c016dfbbf,Apache Log4j,2.17.1,2.17.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,2/8/22,maven,org.apache.logging.log4j:log4j-core:2.17.1,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/27/21,7,INCREASING,1150,51,,,,,e7dfd8d1-b342-407a-8cc8-36eddaa5b6d3,false
,9f74f66e-5c27-48d0-9083-e31e3563b7b2,4c0e7a08-ed93-4db2-9765-8ee01c1d36ec,Apache Lucene,7.7.0,7.7.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,2/8/22,maven,org.apache.lucene:lucene-core:7.7.0,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,2/8/19,1886,DECREASING,1205,92,,,,,e779985d-8cd6-45aa-95e9-1277fecd9fb1,false
,25a9ee6e-db32-4978-8dee-4237ff526e31,ce9839bc-80af-4e84-91c4-1d920ab25c6f,Automaton,1.11-8,1.11-8,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,2/8/22,maven,dk.brics.automaton:automaton:1.11-8,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/4/11,1,,,,,,,,98b059c0-b469-4a4c-be61-57972e22bf9a,false
,eaa5708e-b763-44f0-8091-2cdf7bac1cd0,f91fb484-9623-4723-8d53-6ec31ee74a26,Checker Qual,3.12.0,3.12.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,2/8/22,maven,org.checkerframework:checker-qual:3.12.0,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,4/1/21,11,,,,,,,,d8ed3da5-3236-42c8-95f4-f4d85db2a897,false
,30d590c1-d341-4af5-a3f9-652704e3d9fd,024c5641-c814-4184-ad76-d0279ab4ee54,Converter: Jackson,2.5.0,2.5.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,2/8/22,maven,com.squareup.retrofit2:converter-jackson:2.5.0,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/18/18,12,,,,,,,,c67dac1f-bb88-4833-acb0-abcf8184970c,false
,72ed568b-e849-4f92-a4d1-df220cb2a423,04a66897-2084-4b9c-afa2-414d807f9455,Couchbase JVM Core IO,2.2.4,2.2.4,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,2/8/22,maven,com.couchbase.client:core-io:2.2.4,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/9/21,1,,,,,,,,a90070ef-60bf-4c8e-a50a-f3adf2b948f4,false
,ebc90011-1ff8-4419-bf50-9c33dc711eb7,f95a8681-347e-439c-9dfa-6570e8b2ada4,Couchbase Java DCP Client,0.39.0,0.39.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,2/8/22,maven,com.couchbase.client:dcp-client:0.39.0,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,1/18/22,0,,,,,,,,c2790bba-41b8-4490-a12c-3cacf5093fdc,false
,24d30cc9-59fe-47e8-9672-b5b99f76eaec,a832912b-903d-4a1b-a507-8d3580168bf2,Couchbase Java SDK,3.2.4,3.2.4,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,2/8/22,maven,com.couchbase.client:java-client:3.2.4,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/9/21,2,,,,,,,,3c74d6a3-8c1f-4be9-a0f3-9377e51987e0,false
,cde0b059-8df2-4ee1-a02c-1ad9f9ebc3a0,48a46bcc-51ed-48f3-9d95-7a2f7eadd3af,Elastic JNA Distribution,4.5.1,4.5.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,2/8/22,maven,org.elasticsearch:jna:4.5.1,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,1/11/18,3,,,,,,,,cb72cc3b-2cb2-4ee8-9f34-52a82141674c,false
,761bf1a2-49a5-48d4-b319-08d7cce5fec8,88c55275-f0c2-4c34-b69d-029238e6a2d7,Elasticsearch,6.7.1,6.7.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,"Direct Dependency,Transitive Dependency",,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,2/8/22,"maven, maven","org.elasticsearch:elasticsearch:6.7.1, org.elasticsearch.client:elasticsearch-rest-high-level-client:6.7.1",NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,9,1,4/2/19,123,STABLE,5793,241,,,,,"ca8204fe-abcc-4f12-a5b3-ced0cdee2d73, 07c5fc06-b544-4d0a-b3a2-4fd1a4e98621",false
,e482e846-fe91-4bae-8fa8-0f01077cfa33,038aa657-fcf5-46c1-bc26-325796f9c454,Elasticsearch Kubernetes cloud plugin,5.11.1,5.11.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,2/8/22,maven,io.fabric8:kubernetes-client:5.11.1,NOT_REVIEWED,,,couchbase-connector-elasticsearch 4.3.3,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,12/24/21,8,,,,,,,,0e63afcb-2ef8-4643-b517-ca9a3f3370bd,false
